Nom avec article;Code commune;Département;Code postal;Longitude;Latitude
Barenton-Cel;2047;Aisne;2000;3.6557033;49.6437565
Barenton-sur-Serre;2048;Aisne;2270;3.680743;49.67194
Barisis-aux-Bois;2049;Aisne;2700;3.327849;49.578329
Barzy-en-Thiérache;2050;Aisne;2170;3.7469444;50.0438889
Barzy-sur-Marne;2051;Aisne;2850;3.55168008804;49.0867004395
Bassoles-Aulers;2052;Aisne;2380;3.380249;49.526195
Vallées en Champagne;2053;Aisne;2330;3.610652;48.988022
Baulne-en-Brie;2053;;2330;3.610652;48.988022
Bazoches-et-Saint-Thibaut;2054;Aisne;2220;3.61944007874;49.307598114
Bazoches-sur-Vesles;2054;;2220;3.61944007874;49.307598114
Beaumé;2055;Aisne;2500;4.151375;49.835162
Beaumont-en-Beine;2056;Aisne;2300;3.129813;49.691943
Beaurevoir;2057;Aisne;2110;3.30952000618;49.9972991943
Beaurieux;2058;Aisne;2160;3.73652;49.3923865
Beautor;2059;Aisne;2800;3.34540009499;49.659198761
Beauvois-en-Vermandois;2060;Aisne;2590;3.0988934;49.8071415
Becquigny;2061;Aisne;2110;3.469897;50.015843
Belleau;2062;Aisne;2400;3.29208397865;49.0841178894
Bellenglise;2063;Aisne;2420;3.24301290512;49.9226074219
Belleu;2064;Aisne;2200;3.334982;49.359053
Bellicourt;2065;Aisne;2420;3.23137307167;49.9611740112
Benay;2066;Aisne;2440;3.30506205559;49.7615966797
Bergues-sur-Sambre;2067;Aisne;2450;3.70570993423;50.0332984924
Berlancourt;2068;Aisne;2250;3.75663399696;49.7793045044
Berlise;2069;Aisne;2340;4.10652112961;49.6644821167
Bernot;2070;Aisne;2120;3.50063991547;49.8694000244
Berny-Rivière;2071;Aisne;2290;3.13932299614;49.4098472595
Berrieux;2072;Aisne;2820;3.848687;49.487488
Berry-au-Bac;2073;Aisne;2190;3.90023088455;49.4033622742
Bertaucourt-Epourdon;2074;Aisne;2800;3.39484000206;49.6269989014
Berthenicourt;2075;Aisne;2240;3.382174;49.772263
Bertricourt;2076;Aisne;2190;4.00986003876;49.3954544067
Berzy-le-Sec;2077;;;;
Besmé;2078;Aisne;2300;3.16400003433;49.5407981873
Besmont;2079;Aisne;2500;4.122656;49.835448
Besny-et-Loizy;2080;Aisne;2870;3.582095;49.599489
Béthancourt-en-Vaux;2081;Aisne;2300;3.145907;49.6267727
Beugneux;2082;Aisne;2210;3.41575503349;49.2333831787
Beuvardes;2083;Aisne;2130;3.492263;49.152684
Bézu-le-Guéry;2084;Aisne;2310;3.22476005554;49.0073013306
Bézu-Saint-Germain;2085;Aisne;2400;3.408752;49.108017
Bichancourt;2086;Aisne;2300;3.21254110336;49.5799674988
Bieuxy;2087;Aisne;2290;3.26211309433;49.4467163086
Bièvres;2088;Aisne;2860;3.710289;49.493048
Billy-sur-Aisne;2089;Aisne;2200;3.38565993309;49.3582000732
Billy-sur-Ourcq;2090;Aisne;2210;3.29990005493;49.2174987793
Blanzy-lès-Fismes;2091;Aisne;2160;3.669826;49.338465
Blérancourt;2093;Aisne;2300;3.1513800621;49.5167007446
Blesmes;2094;Aisne;2400;3.44984006882;49.0377006531
Bohain-en-Vermandois;2095;Aisne;2110;3.45455002785;49.9865989685
Bois-lès-Pargny;2096;Aisne;2270;3.650591;49.731262
Boncourt;2097;Aisne;2350;3.945283;49.616326
Bonneil;2098;Aisne;2400;3.34846;49.008259
Bonnesvalyn;2099;Aisne;2400;3.31759405136;49.1209220886
Bony;2100;Aisne;2420;3.224623;49.988075
Bosmont-sur-Serre;2101;Aisne;2250;3.85833001137;49.7326011658
Bouconville-Vauclair;2102;Aisne;2860;3.753198;49.46553
Boué;2103;Aisne;2450;3.72091;50.0289306
Bouffignereux;2104;Aisne;2160;3.84454011917;49.3731002808
Bouresches;2105;Aisne;2400;3.30858302116;49.0625572205
Bourg-et-Comin;2106;Aisne;2160;3.654906;49.395283
Bourguignon-sous-Coucy;2107;Aisne;2300;3.15829896927;49.5435905457
Bourguignon-sous-Montbavin;2108;Aisne;2000;3.5396127;49.5274798
La Bouteille;2109;Aisne;2140;3.974258;49.859327
Braine;2110;Aisne;2220;3.53253006935;49.3417015076
Brancourt-en-Laonnois;2111;Aisne;2320;3.418316;49.511564
Brancourt-le-Grand;2112;Aisne;2110;3.38356;49.977016
Brasles;2114;Aisne;2400;3.426912;49.047895
Braye-en-Laonnois;2115;Aisne;2000;3.609466;49.440926
Braye-en-Thiérache;2116;Aisne;2140;3.95675992966;49.779499054
Bray-Saint-Christophe;2117;Aisne;2480;3.143875;49.771659
Braye;2118;Aisne;2880;3.37462997437;49.4257011414
Brécy;2119;Aisne;2210;3.42928004265;49.1473999023
Brenelle;2120;Aisne;2220;3.54139;49.365425
Breny;2121;Aisne;2210;3.349237;49.185635
Brie;2122;Aisne;2870;3.482353;49.601338
Brissay-Choigny;2123;Aisne;2240;3.37650299072;49.7241439819
Brissy-Hamégicourt;2124;Aisne;2240;3.37999010086;49.742401123
Brumetz;2125;Aisne;2810;3.160546;49.101796
Brunehamel;2126;Aisne;2360;4.17960977554;49.7700996399
Bruyères-sur-Fère;2127;Aisne;2130;3.44794011116;49.1887016296
Bruyères-et-Montbérault;2128;Aisne;2860;3.66442990303;49.5242004395
Bruys;2129;Aisne;2220;3.563963;49.270172
Bucilly;2130;Aisne;2500;4.09388494492;49.8772659302
Bucy-le-Long;2131;Aisne;2880;3.39552998543;49.3903999329
Bucy-lès-Cerny;2132;Aisne;2870;3.516375;49.582579
Bucy-lès-Pierrepont;2133;Aisne;2350;3.9010720253;49.6468734741
Buire;2134;Aisne;2500;4.055854;49.903098
Buironfosse;2135;Aisne;2620;3.8361435;49.9664723
Burelles;2136;Aisne;2140;3.89613103867;49.7819023132
Bussiares;2137;Aisne;2810;3.25620007515;49.0904006958
Buzancy;2138;Aisne;2200;3.34871006012;49.3120002747
Caillouël-Crépigny;2139;Aisne;2300;3.12836003304;49.6214981079
Camelin;2140;Aisne;2300;3.13384008408;49.5253982544
La Capelle;2141;Aisne;2260;3.916716;49.973554
Castres;2142;Aisne;2680;3.2404942;49.804004
Le Catelet;2143;Aisne;2420;3.24386000633;50.0013999939
Caulaincourt;2144;Aisne;2490;3.10430788994;49.8640365601
Caumont;2145;Aisne;2300;3.17406988144;49.6321983337
Celles-lès-Condé;2146;Aisne;2330;3.57131;49.011418
La Celle-sous-Montmirail;2147;;;;
Celles-sur-Aisne;2148;Aisne;2370;3.481724;49.405028
Cerizy;2149;Aisne;2240;3.329576;49.760272
Cerny-en-Laonnois;2150;Aisne;2860;3.66850996017;49.4441986084
Cerny-lès-Bucy;2151;Aisne;2870;3.547469;49.577935
Cerseuil;2152;Aisne;2220;3.5219271183;49.3229141235
Cessières-Suzy;2153;Aisne;2320;3.49547791481;49.5588111877
Cessières;2153;;2320;3.49547791481;49.5588111877
Chacrise;2154;Aisne;2200;3.3551716;49.3261749
Chaillevois;2155;Aisne;2000;3.52412009239;49.5147018433
Chalandry;2156;Aisne;2270;3.6438046;49.6771457
Chambry;2157;Aisne;2000;3.65837001801;49.5942001343
Chamouille;2158;Aisne;2860;3.6651198864;49.4738006592
Champs;2159;Aisne;2670;3.255422;49.5405
Chaourse;2160;Aisne;2340;3.997729;49.703168
La Chapelle-Monthodon;2161;;;;
La Chapelle-sur-Chézy;2162;Aisne;2570;3.374174;48.953108
Charly-sur-Marne;2163;Aisne;2310;3.28451991081;48.9758987427
Le Charmel;2164;Aisne;2850;3.5494493;49.1137815
Charmes;2165;Aisne;2800;3.37884998322;49.6537017822
Chartèves;2166;Aisne;2400;3.44548988342;49.104598999
Chassemy;2167;Aisne;2370;3.505349;49.381442
Château-Thierry;2168;Aisne;2400;3.40270996094;49.0460014343
Châtillon-lès-Sons;2169;Aisne;2270;3.685288;49.760041
Châtillon-sur-Oise;2170;Aisne;2240;3.42199;49.792327
Chaudardes;2171;Aisne;2160;3.791119;49.39169
Chaudun;2172;Aisne;2200;3.265266;49.3179727
Chauny;2173;Aisne;2302;3.21905994415;49.6157989502
Chavignon;2174;Aisne;2000;3.52107000351;49.4793014526
Chavigny;2175;Aisne;2880;3.304731;49.424793
Chavonne;2176;Aisne;2370;3.5705089;49.4053082
Chérêt;2177;Aisne;2860;3.66495990753;49.4738006592
Chermizy-Ailles;2178;Aisne;2860;3.6651198864;49.4738006592
Chéry-Chartreuve;2179;Aisne;2220;3.6129720211;49.2610588074
Chéry-lès-Pouilly;2180;Aisne;2000;3.60360002518;49.657699585
Chéry-lès-Rozoy;2181;Aisne;2360;4.0918022;49.7202997
Chevennes;2182;Aisne;2250;3.73333001137;49.8151016235
Chevregny;2183;Aisne;2000;3.5909582;49.4725423
Chevresis-Monceau;2184;Aisne;2270;3.572684;49.75503
Chézy-en-Orxois;2185;Aisne;2810;3.1821819;49.1239948
Chézy-sur-Marne;2186;Aisne;2570;3.36611008644;48.9896011353
Chierry;2187;Aisne;2400;3.43213295937;49.039478302
Chigny;2188;Aisne;2120;3.770012;49.918441
Chivres-en-Laonnois;2189;Aisne;2350;3.84142994881;49.6333007812
Chivres-Val;2190;Aisne;2880;3.43536996841;49.3955993652
Chivy-lès-Étouvelles;2191;Aisne;2000;3.585135;49.527545
Chouy;2192;Aisne;2210;3.247682;49.206626
Cierges;2193;Aisne;2130;3.60514;49.167725
Cilly;2194;Aisne;2250;3.8320351;49.7380601
Ciry-Salsogne;2195;Aisne;2220;3.4651799202;49.3619003296
Clacy-et-Thierret;2196;Aisne;2000;3.54685401917;49.5780105591
Clairfontaine;2197;Aisne;2260;3.99349999428;49.9863014221
Clamecy;2198;Aisne;2880;3.36147999763;49.428401947
Clastres;2199;Aisne;2440;3.24311995506;49.7430992126
Clermont-les-Fermes;2200;Aisne;2340;3.93760991096;49.6663017273
Cœuvres-et-Valsery;2201;Aisne;2600;3.15837001801;49.3214988708
Coincy;2203;Aisne;2210;3.42107701302;49.1603393555
Coingt;2204;Aisne;2360;4.09209;49.7913017273
Colligis-Crandelain;2205;Aisne;2860;3.64031004906;49.4765014648
Colonfay;2206;Aisne;2120;3.71040010452;49.8567008972
Commenchon;2207;Aisne;2300;3.1608479;49.6402818
Concevreux;2208;Aisne;2160;3.78895807266;49.3767776489
Condé-en-Brie;2209;Aisne;2330;3.5558593;49.0046865
Condé-sur-Aisne;2210;Aisne;2370;3.470285;49.39844
Condé-sur-Suippe;2211;Aisne;2190;3.94833993912;49.4211997986
Condren;2212;Aisne;2700;3.28096008301;49.6287994385
Connigis;2213;Aisne;2330;3.531512;49.031657
Contescourt;2214;Aisne;2680;3.23155808449;49.7928009033
Corbeny;2215;Aisne;2820;3.82218003273;49.4620018005
Corcy;2216;Aisne;2600;3.2106219;49.2525024
Coucy-le-Château-Auffrique;2217;Aisne;2380;3.32196998596;49.5203018188
Coucy-lès-Eppes;2218;Aisne;2840;3.769581;49.552731
Coucy-la-Ville;2219;Aisne;2380;3.32909011841;49.533000946
Coulonges-Cohan;2220;Aisne;2130;3.636134;49.200554
Coupru;2221;Aisne;2310;3.271927;49.031456
Courbes;2222;Aisne;2800;3.4511314;49.6828787
Courboin;2223;Aisne;2330;3.5048229;48.9936471
Courcelles-sur-Vesle;2224;Aisne;2220;3.56997;49.338661
Courchamps;2225;Aisne;2810;3.263941;49.112766
Courmelles;2226;Aisne;2200;3.31198000908;49.3462982178
Courmont;2227;Aisne;2130;3.575352;49.147966
Courtemont-Varennes;2228;Aisne;2850;3.542561;49.074113
Courtrizy-et-Fussigny;2229;Aisne;2820;3.787558;49.520009
Couvrelles;2230;Aisne;2220;3.48795700073;49.3376808167
Couvron-et-Aumencourt;2231;Aisne;2270;3.51779007912;49.6431999207
Coyolles;2232;Aisne;2600;3.0423608;49.234198
Cramaille;2233;Aisne;2130;3.452259;49.22996
Craonne;2234;Aisne;2160;3.78588008881;49.4390983582
Craonnelle;2235;Aisne;2160;3.77446007729;49.4317016602
Crécy-au-Mont;2236;Aisne;2380;3.323761;49.488607
Crécy-sur-Serre;2237;Aisne;2270;3.6241300106;49.6972007751
Crépy;2238;Aisne;2870;3.51241993904;49.606098175
Crézancy;2239;Aisne;2650;3.5099847;49.0485078
Croix-Fonsomme;2240;Aisne;2110;3.40189099312;49.919052124
La Croix-sur-Ourcq;2241;Aisne;2210;3.366198;49.179139
Crouttes-sur-Marne;2242;Aisne;2310;3.2384381;48.9798533
Crouy;2243;Aisne;2880;3.36166;49.403328
Crupilly;2244;Aisne;2120;3.75490689278;49.9254417419
Cuffies;2245;Aisne;2880;3.31925010681;49.4061012268
Cugny;2246;Aisne;2480;3.15410995483;49.7075004578
Cuirieux;2248;Aisne;2350;3.81510591507;49.6808319092
Cuiry-Housse;2249;Aisne;2220;3.4905394;49.2967923
Cuiry-lès-Chaudardes;2250;Aisne;2160;3.77197;49.3855
Cuiry-lès-Iviers;2251;Aisne;2360;4.110006554827887;49.761369836257956
Cuissy-et-Geny;2252;Aisne;2160;3.701428;49.409353
Cuisy-en-Almont;2253;Aisne;2200;3.24673008919;49.4191017151
Cutry;2254;Aisne;2600;3.1819384;49.3467587
Cys-la-Commune;2255;Aisne;2220;3.570616;49.392618
Dagny-Lambercy;2256;Aisne;2140;4.042543;49.772754
Dallon;2257;Aisne;2680;3.241939;49.81918
Dammard;2258;Aisne;2470;3.19837999344;49.1445999146
Dampleux;2259;Aisne;2600;3.15475;49.244017
Danizy;2260;Aisne;2800;3.39102005959;49.6650009155
Dercy;2261;Aisne;2270;3.68460011482;49.702999115
Deuillet;2262;Aisne;2700;3.361906;49.631766
Dhuizel;2263;Aisne;2220;3.618324;49.364424
Dizy-le-Gros;2264;Aisne;2340;4.00262022018;49.6376991272
Dohis;2265;Aisne;2360;4.13443994522;49.7621002197
Dolignon;2266;Aisne;2360;4.08413696289;49.7307128906
Dommiers;2267;Aisne;2600;3.20843195915;49.3274765015
Domptin;2268;Aisne;2310;3.27648997307;49.0173988342
Dorengt;2269;Aisne;2450;3.682811;49.976941
Douchy;2270;Aisne;2590;3.1356833;49.7959384
Dravegny;2271;Aisne;2130;3.636725;49.230451
Droizy;2272;Aisne;2210;3.39274001122;49.2771987915
Dury;2273;Aisne;2480;3.13044;49.749435
Ébouleau;2274;Aisne;2350;3.875485;49.672014
Effry;2275;Aisne;2500;3.98352694511;49.9259300232
Englancourt;2276;Aisne;2260;3.8010303;49.9169778
Épagny;2277;Aisne;2290;3.240875;49.4614993
Éparcy;2278;Aisne;2500;4.06175279617;49.8743438721
Épaux-Bézu;2279;Aisne;2400;3.3473507;49.1092881
Épieds;2280;Aisne;2400;3.4450094;49.1049411
L'Épine-aux-Bois;2281;Aisne;2540;3.44737005234;48.8850326538
Eppes;2282;Aisne;2840;3.7383543;49.5550616
Erlon;2283;Aisne;2250;3.714713;49.728883
Erloy;2284;Aisne;2260;3.828172;49.913679
Escaufourt;2285;;;;
Esquéhéries;2286;Aisne;2170;3.747601;49.9836024
Essigny-le-Grand;2287;Aisne;2690;3.27522993088;49.7775001526
Essigny-le-Petit;2288;Aisne;2100;3.371686;49.8953018188
Essises;2289;Aisne;2570;3.42014;48.961802
Essômes-sur-Marne;2290;Aisne;2400;3.37466001511;49.0295982361
Estrées;2291;Aisne;2420;3.2866757;49.9671133
Étampes-sur-Marne;2292;Aisne;2400;3.41907000542;49.0343017578
Étaves-et-Bocquiaux;2293;Aisne;2110;3.454969;49.938709
Étouvelles;2294;Aisne;2000;3.58040189743;49.5210990906
Étréaupont;2295;Aisne;2580;3.91599988937;49.9025001526
Étreillers;2296;Aisne;2590;3.16388988495;49.8292007446
Étrépilly;2297;Aisne;2400;3.3388436;49.0851753
Étreux;2298;Aisne;2510;3.6539597;49.9908262
Évergnicourt;2299;Aisne;2190;4.03991985321;49.4416999817
Fargniers;2300;;;;
Faucoucourt;2301;;;;
Faverolles;2302;Aisne;2600;3.175279;49.225309
Fayet;2303;Aisne;2100;3.25489997864;49.8650016785
La Fère;2304;Aisne;2800;3.3669859;49.6611581
Fère-en-Tardenois;2305;Aisne;2130;3.51374006271;49.2020988464
La Ferté-Chevresis;2306;Aisne;2270;3.55871009827;49.7358016968
La Ferté-Milon;2307;Aisne;2460;3.1252166;49.1779787
Fesmy-le-Sart;2308;Aisne;2450;3.6775425;50.0415388
Festieux;2309;Aisne;2840;3.75543999672;49.5219993591
Fieulaine;2310;Aisne;2110;3.448284;49.898931
Filain;2311;Aisne;2000;3.5571539402;49.4585914612
La Flamengrie;2312;Aisne;2260;3.92041993141;50.004901886
Flavigny-le-Grand-et-Beaurain;2313;Aisne;2120;3.666027;49.893998
Flavy-le-Martel;2315;Aisne;2520;3.190847;49.713264
Fleury;2316;Aisne;2600;3.1585307;49.2587802
Fluquières;2317;Aisne;2590;3.14821004868;49.8026008606
Folembray;2318;Aisne;2670;3.28637003899;49.5472984314
Fonsomme;2319;Aisne;2110;3.39813494682;49.9027824402
Fontaine-lès-Clercs;2320;Aisne;2680;3.2257297;49.8063091
Fontaine-lès-Vervins;2321;Aisne;2140;3.8957062;49.8526474
Fontaine-Notre-Dame;2322;Aisne;2110;3.430322;49.884412
Fontaine-Uterte;2323;Aisne;2110;3.3703927;49.921925
Fontenelle;2324;Aisne;2170;3.8646227;50.0295829
Fontenelle-en-Brie;2325;;;;
Fontenoy;2326;Aisne;2290;3.197132;49.407516
Foreste;2327;Aisne;2590;3.099299;49.807569
Fossoy;2328;Aisne;2650;3.477922;49.045195
Fourdrain;2329;Aisne;2870;3.47237801552;49.6112060547
Francilly-Selency;2330;Aisne;2760;3.22344207764;49.8513145447
Franqueville;2331;Aisne;2140;3.809532;49.808748
Fresnes-en-Tardenois;2332;Aisne;2130;3.555932;49.146437
Fresnes-sous-Coucy;2333;Aisne;2380;3.36964988708;49.5541000366
Fresnoy-le-Grand;2334;Aisne;2230;3.4141600132;49.9467010498
Fressancourt;2335;Aisne;2800;3.427405;49.632222
Frières-Faillouël;2336;Aisne;2700;3.23996090889;49.6874465942
Froidestrées;2337;Aisne;2260;3.904947;49.942293
Froidmont-Cohartille;2338;Aisne;2270;3.70805907249;49.686252594
Gandelu;2339;Aisne;2810;3.18417000771;49.0942993164
Gauchy;2340;Aisne;2430;3.28487992287;49.8255004883
Gercy;2341;Aisne;2140;3.90590000153;49.840801239
Gergny;2342;Aisne;2260;3.93378400803;49.9150733948
Germaine;2343;Aisne;2590;3.116345;49.811692
Gibercourt;2345;Aisne;2440;3.2896399498;49.7196006775
Gizy;2346;Aisne;2350;3.77394795418;49.6013450623
Gland;2347;Aisne;2400;3.46233010292;49.0472984314
Glennes;2348;;;;
Goudelancourt-lès-Berrieux;2349;Aisne;2820;3.84741997719;49.5102996826
Goudelancourt-lès-Pierrepont;2350;Aisne;2350;3.85327911377;49.6667442322
Goussancourt;2351;Aisne;2130;3.670388937;49.1654129028
Gouy;2352;Aisne;2420;3.254132;50.001888
Grandlup-et-Fay;2353;Aisne;2350;3.73827004433;49.65650177
Grandrieux;2354;Aisne;2360;4.185947;49.730552
Gricourt;2355;Aisne;2100;3.28750991821;49.8572998047
Grisolles;2356;Aisne;2210;3.35792303085;49.1406860352
Gronard;2357;Aisne;2140;3.8830296;49.7925708
Grougis;2358;Aisne;2110;3.53207707405;49.9423980713
Grugies;2359;Aisne;2680;3.2639799118;49.8154983521
Villeneuve-sur-Aisne;2360;Aisne;2190;3.966102;49.4344639
Guignicourt;2360;;2190;3.966102;49.4344639
Guise;2361;Aisne;2120;3.6250500679;49.8977012634
Guivry;2362;Aisne;2300;3.12836003304;49.6214981079
Guny;2363;Aisne;2300;3.26713490486;49.5191612244
Guyencourt;2364;Aisne;2160;3.83708000183;49.3568992615
Hannapes;2366;Aisne;2510;3.62632;49.9720392
Happencourt;2367;Aisne;2480;3.187685;49.777022
Haramont;2368;Aisne;2600;3.061872;49.278366
Harcigny;2369;Aisne;2140;3.98185992241;49.7963180542
Hargicourt;2370;Aisne;2420;3.1805201;49.9614631
Harly;2371;Aisne;2100;3.3255004;49.8455085
Hartennes-et-Taux;2372;Aisne;2210;3.35260796547;49.2723693848
Hary;2373;Aisne;2140;3.9270852;49.7855838
Lehaucourt;2374;Aisne;2420;3.27899003029;49.9188995361
Hautevesnes;2375;Aisne;2810;3.23102092743;49.1089935303
Hauteville;2376;Aisne;2120;3.5215559;49.8769906
Haution;2377;Aisne;2140;3.83945393562;49.8662643433
La Hérie;2378;Aisne;2500;4.04481601715;49.8824157715
Le Hérie-la-Viéville;2379;Aisne;2120;3.645566;49.822767
Hinacourt;2380;Aisne;2440;3.2896399498;49.7196006775
Hirson;2381;Aisne;2500;4.0840953;49.9202766
Holnon;2382;Aisne;2760;3.2139517;49.8608963
Homblières;2383;Aisne;2720;3.36675405502;49.8496322632
Houry;2384;Aisne;2140;3.85029;49.782813
Housset;2385;Aisne;2250;3.70933198929;49.795501709
Iron;2386;Aisne;2510;3.660033;49.95642
Itancourt;2387;Aisne;2240;3.34600996971;49.8069000244
Iviers;2388;Aisne;2360;4.145322;49.784001
Jaulgonne;2389;Aisne;2850;3.535126;49.08952
Jeancourt;2390;Aisne;2490;3.154218;49.930179
Jeantes;2391;Aisne;2140;4.05541181564;49.8040542603
Joncourt;2392;Aisne;2420;3.3012372;49.9563908
Jouaignes;2393;Aisne;2220;3.53706598282;49.3002243042
Jumencourt;2395;Aisne;2380;3.354482;49.509006
Jumigny;2396;Aisne;2160;3.716598;49.410862
Jussy;2397;Aisne;2480;3.23248;49.7234992
Juvigny;2398;Aisne;2880;3.32023191452;49.4475708008
Juvincourt-et-Damary;2399;Aisne;2190;3.8903799057;49.4458007812
Laffaux;2400;Aisne;2880;3.42536997795;49.4484367371
Laigny;2401;Aisne;2140;3.83656001091;49.8648986816
Lanchy;2402;Aisne;2590;3.07373;49.826427
Landifay-et-Bertaignemont;2403;Aisne;2120;3.604613;49.818085
Landouzy-la-Cour;2404;Aisne;2140;3.98503;49.847422
Landouzy-la-Ville;2405;Aisne;2140;4.0478781;49.8621989
Landricourt;2406;Aisne;2380;3.36622095108;49.5079650879
Laniscourt;2407;Aisne;2000;3.54229307175;49.5487136841
Laon;2408;Aisne;2000;3.623731;49.564865
Lappion;2409;Aisne;2150;3.961167;49.607418
Largny-sur-Automne;2410;Aisne;2600;3.0457268;49.2591891
Latilly;2411;Aisne;2210;3.31043601036;49.1545372009
Launoy;2412;Aisne;2210;3.403054;49.263765
Laval-en-Laonnois;2413;Aisne;2860;3.59677004814;49.5008010864
Lavaqueresse;2414;Aisne;2450;3.71346998215;49.9491004944
Laversine;2415;Aisne;2600;3.1706840992;49.3509178162
Lemé;2416;Aisne;2140;3.76410007477;49.8381004333
Lempire;2417;Aisne;2420;3.170273;49.991159
Lerzy;2418;Aisne;2260;3.883653;49.943475
Leschelle;2419;Aisne;2170;3.83455991745;49.9667015076
Lesdins;2420;Aisne;2100;3.32062005997;49.8942985535
Lesges;2421;Aisne;2220;3.50802206993;49.3061904907
Lesquielles-Saint-Germain;2422;Aisne;2120;3.61955499649;49.9319839478
Leuilly-sous-Coucy;2423;Aisne;2380;3.3582391;49.4783501
Leury;2424;Aisne;2880;3.336899;49.431122
Leuze;2425;Aisne;2500;4.16155195236;49.8512916565
Levergies;2426;Aisne;2420;3.31061911583;49.9282951355
Lhuys;2427;Aisne;2220;3.556844;49.281901
Licy-Clignon;2428;Aisne;2810;3.27380609512;49.0992279053
Lierval;2429;Aisne;2860;3.615704;49.48395
Liesse-Notre-Dame;2430;Aisne;2350;3.80369997025;49.6096000671
Liez;2431;Aisne;2700;3.2934079;49.6901522
Limé;2432;Aisne;2220;3.55023002625;49.3222999573
Lislet;2433;Aisne;2340;4.0246314;49.6812481
Lizy;2434;;;;
Logny-lès-Aubenton;2435;Aisne;2500;4.20132017136;49.8347015381
Longpont;2438;Aisne;2600;3.22071075439;49.2750848728
Les Septvallons;2439;Aisne;2160;3.653568;49.359165
Longueval-Barbonval;2439;;2160;3.653568;49.359165
Lor;2440;Aisne;2190;4.0514254;49.5313511
Louâtre;2441;Aisne;2600;3.247623;49.257906
Loupeigne;2442;Aisne;2130;3.539673;49.245261
Lucy-le-Bocage;2443;Aisne;2400;3.278699;49.057012
Lugny;2444;Aisne;2140;3.807671;49.783145
Luzoir;2445;Aisne;2500;4.01174020767;49.929599762
Ly-Fontaine;2446;Aisne;2440;3.305305;49.734844
Maast-et-Violaine;2447;Aisne;2220;3.44902205467;49.2837295532
Mâchecourt;2448;Aisne;2350;3.8418610096;49.6542205811
Macogny;2449;Aisne;2470;3.22902607918;49.1656799316
Macquigny;2450;Aisne;2120;3.55158209801;49.8843269348
Magny-la-Fosse;2451;Aisne;2420;3.2749341;49.9327633
Maissemy;2452;Aisne;2490;3.188949;49.893207
Maizy;2453;Aisne;2160;3.7349511;49.3765832
La Malmaison;2454;Aisne;2190;3.51513004303;49.4364013672
Malzy;2455;Aisne;2120;3.7280921;49.9071625
Manicamp;2456;Aisne;2300;3.1894299984;49.5077018738
Marchais;2457;Aisne;2350;3.815741;49.5855
Dhuys et Morin-en-Brie;2458;Aisne;2540;3.48476;48.88326
Marchais-en-Brie;2458;;2540;3.48476;48.88326
Marcy;2459;Aisne;2720;3.40383359999998;49.8501279
Marcy-sous-Marle;2460;Aisne;2250;3.73782992363;49.7383003235
Marest-Dampcourt;2461;Aisne;2300;3.15239810944;49.5995063782
Mareuil-en-Dôle;2462;Aisne;2130;3.55583000183;49.2412986755
Marfontaine;2463;Aisne;2140;3.73333001137;49.8151016235
Margival;2464;Aisne;2880;3.40295910835;49.4348564148
Marigny-en-Orxois;2465;Aisne;2810;3.228348;49.059733
Marizy-Sainte-Geneviève;2466;Aisne;2470;3.20268893242;49.1825561523
Marizy-Saint-Mard;2467;Aisne;2470;3.224017;49.181726
Marle;2468;Aisne;2250;3.76945996284;49.7402992249
Marly-Gomont;2469;Aisne;2120;3.79134988785;49.9057006836
Martigny;2470;Aisne;2500;3.66446995735;49.5242004395
Martigny-Courpierre;2471;Aisne;2860;3.679565;49.492156
Mauregny-en-Haye;2472;Aisne;2820;3.7931179;49.531255
Mayot;2473;Aisne;2800;3.38466000557;49.70470047
Mennessis;2474;Aisne;2700;3.27952003479;49.6916999817
Menneville;2475;;;;
Mennevret;2476;Aisne;2630;3.51368999481;50.023601532
Mercin-et-Vaux;2477;Aisne;2200;3.2757229805;49.3757591248
Merlieux-et-Fouquerolles;2478;Aisne;2000;3.50378990173;49.5166015625
Merval;2479;;;;
Mesbrecourt-Richecourt;2480;Aisne;2270;3.54130411148;49.7018127441
Mesnil-Saint-Laurent;2481;Aisne;2720;3.3566300869;49.8302001953
